Serial_number:,,,,,,
2060682,,,,,,
Project ID:,,,,,,
,,,,,,
Location:,,,,,,
LL 7 XS 19 Site #3,,,,,,
LEVEL,,,,,,
UNIT: m,,,,,,
Offset: 0.000000 m,,,,,,
TEMPERATURE,,,,,,
UNIT: °C,,,,,,
Date,Time,ms,LEVEL,TEMPERATURE,FILE,
2/14/2022,11:00:00 AM,0,-0.0451,6.513,Compensated_B,
2/14/2022,11:10:00 AM,0,-0.048,6.548,Compensated_B,
2/14/2022,11:20:00 AM,0,-0.0456,6.616,Compensated_B,
2/14/2022,11:30:00 AM,0,-0.0449,6.64,Compensated_B,
2/14/2022,11:40:00 AM,0,-0.0453,6.621,Compensated_B,
2/14/2022,11:50:00 AM,0,-0.0451,6.613,Compensated_B,
2/14/2022,12:00:00 PM,0,-0.0448,6.627,Compensated_B,
2/14/2022,12:10:00 PM,0,-0.0457,6.639,Compensated_B,
2/14/2022,12:20:00 PM,0,-0.0457,6.646,Compensated_B,
2/14/2022,12:30:00 PM,0,-0.0453,6.639,Compensated_B,
2/14/2022,12:40:00 PM,0,-0.0453,6.637,Compensated_B,
2/14/2022,12:50:00 PM,0,-0.0454,6.646,Compensated_B,
2/14/2022,1:00:00 PM,0,-0.0466,6.657,Compensated_B,
2/14/2022,1:10:00 PM,0,-0.0459,6.671,Compensated_B,
2/14/2022,1:20:00 PM,0,-0.0455,6.676,Compensated_B,
2/14/2022,1:30:00 PM,0,-0.0458,6.681,Compensated_B,
2/14/2022,1:40:00 PM,0,-0.044,6.705,Compensated_B,
2/14/2022,1:50:00 PM,0,-0.0449,6.703,Compensated_B,
2/14/2022,2:00:00 PM,0,-0.0442,6.685,Compensated_B,
2/14/2022,2:10:00 PM,0,-0.0422,6.663,Compensated_B,
2/14/2022,2:20:00 PM,0,-0.0432,6.663,Compensated_B,
2/14/2022,2:30:00 PM,0,-0.0439,6.677,Compensated_B,
2/14/2022,2:40:00 PM,0,-0.0438,6.693,Compensated_B,
2/14/2022,2:50:00 PM,0,-0.0434,6.708,Compensated_B,
2/14/2022,3:00:00 PM,0,-0.0421,6.734,Compensated_B,
2/14/2022,3:10:00 PM,0,-0.0439,6.767,Compensated_B,
2/14/2022,3:20:00 PM,0,-0.0438,6.79,Compensated_B,
2/14/2022,3:30:00 PM,0,-0.0444,6.806,Compensated_B,
2/14/2022,3:40:00 PM,0,-0.0453,6.824,Compensated_B,
2/14/2022,3:50:00 PM,0,-0.045,6.818,Compensated_B,
2/14/2022,4:00:00 PM,0,-0.0441,6.794,Compensated_B,
2/14/2022,4:10:00 PM,0,-0.0457,6.767,Compensated_B,
2/14/2022,4:20:00 PM,0,-0.0469,6.732,Compensated_B,
2/14/2022,4:30:00 PM,0,-0.0477,6.679,Compensated_B,
2/14/2022,4:40:00 PM,0,-0.0483,6.619,Compensated_B,
2/14/2022,4:50:00 PM,0,-0.0475,6.552,Compensated_B,
2/14/2022,5:00:00 PM,0,-0.0486,6.492,Compensated_B,
2/14/2022,5:10:00 PM,0,-0.0481,6.443,Compensated_B,
2/14/2022,5:20:00 PM,0,-0.0481,6.395,Compensated_B,
2/14/2022,5:30:00 PM,0,-0.0481,6.353,Compensated_B,
2/14/2022,5:40:00 PM,0,-0.0485,6.316,Compensated_B,
2/14/2022,5:50:00 PM,0,-0.0501,6.281,Compensated_B,
2/14/2022,6:00:00 PM,0,-0.0517,6.239,Compensated_B,
2/14/2022,6:10:00 PM,0,-0.052,6.193,Compensated_B,
2/14/2022,6:20:00 PM,0,-0.0517,6.15,Compensated_B,
2/14/2022,6:30:00 PM,0,-0.0533,6.106,Compensated_B,
2/14/2022,6:40:00 PM,0,-0.0537,6.054,Compensated_B,
2/14/2022,6:50:00 PM,0,-0.054,5.994,Compensated_B,
2/14/2022,7:00:00 PM,0,-0.0549,5.934,Compensated_B,
2/14/2022,7:10:00 PM,0,-0.0562,5.883,Compensated_B,
2/14/2022,7:20:00 PM,0,-0.0576,5.843,Compensated_B,
2/14/2022,7:30:00 PM,0,-0.056,5.81,Compensated_B,
2/14/2022,7:40:00 PM,0,-0.0574,5.783,Compensated_B,
2/14/2022,7:50:00 PM,0,-0.057,5.756,Compensated_B,
2/14/2022,8:00:00 PM,0,-0.0565,5.728,Compensated_B,
2/14/2022,8:10:00 PM,0,-0.0564,5.705,Compensated_B,
2/14/2022,8:20:00 PM,0,-0.0578,5.683,Compensated_B,
2/14/2022,8:30:00 PM,0,-0.0586,5.655,Compensated_B,
2/14/2022,8:40:00 PM,0,-0.0586,5.628,Compensated_B,
2/14/2022,8:50:00 PM,0,-0.0584,5.608,Compensated_B,
2/14/2022,9:00:00 PM,0,-0.0587,5.591,Compensated_B,
2/14/2022,9:10:00 PM,0,-0.0584,5.572,Compensated_B,
2/14/2022,9:20:00 PM,0,-0.0595,5.55,Compensated_B,
2/14/2022,9:30:00 PM,0,-0.0579,5.524,Compensated_B,
2/14/2022,9:40:00 PM,0,-0.0588,5.499,Compensated_B,
2/14/2022,9:50:00 PM,0,-0.0582,5.478,Compensated_B,
2/14/2022,10:00:00 PM,0,-0.0596,5.461,Compensated_B,
2/14/2022,10:10:00 PM,0,-0.0591,5.447,Compensated_B,
2/14/2022,10:20:00 PM,0,-0.0583,5.438,Compensated_B,
2/14/2022,10:30:00 PM,0,-0.0599,5.431,Compensated_B,
2/14/2022,10:40:00 PM,0,-0.0579,5.427,Compensated_B,
2/14/2022,10:50:00 PM,0,-0.0588,5.424,Compensated_B,
2/14/2022,11:00:00 PM,0,-0.0591,5.421,Compensated_B,
2/14/2022,11:10:00 PM,0,-0.06,5.421,Compensated_B,
2/14/2022,11:20:00 PM,0,-0.0591,5.42,Compensated_B,
2/14/2022,11:30:00 PM,0,-0.0596,5.419,Compensated_B,
2/14/2022,11:40:00 PM,0,-0.0591,5.42,Compensated_B,
2/14/2022,11:50:00 PM,0,-0.0581,5.417,Compensated_B,
2/15/2022,12:00:00 AM,0,-0.0595,5.413,Compensated_B,
2/15/2022,12:10:00 AM,0,-0.0602,5.411,Compensated_B,
2/15/2022,12:20:00 AM,0,-0.0577,5.406,Compensated_B,
2/15/2022,12:30:00 AM,0,-0.0593,5.398,Compensated_B,
2/15/2022,12:40:00 AM,0,-0.0589,5.387,Compensated_B,
2/15/2022,12:50:00 AM,0,-0.058,5.376,Compensated_B,
2/15/2022,1:00:00 AM,0,-0.0582,5.369,Compensated_B,
2/15/2022,1:10:00 AM,0,-0.059,5.364,Compensated_B,
2/15/2022,1:20:00 AM,0,-0.0585,5.361,Compensated_B,
2/15/2022,1:30:00 AM,0,-0.0598,5.359,Compensated_B,
2/15/2022,1:40:00 AM,0,-0.0599,5.356,Compensated_B,
2/15/2022,1:50:00 AM,0,-0.0603,5.349,Compensated_B,
2/15/2022,2:00:00 AM,0,-0.0604,5.341,Compensated_B,
2/15/2022,2:10:00 AM,0,-0.06,5.331,Compensated_B,
2/15/2022,2:20:00 AM,0,-0.0606,5.323,Compensated_B,
2/15/2022,2:30:00 AM,0,-0.0601,5.315,Compensated_B,
2/15/2022,2:40:00 AM,0,-0.0598,5.306,Compensated_B,
2/15/2022,2:50:00 AM,0,-0.0598,5.3,Compensated_B,
2/15/2022,3:00:00 AM,0,-0.0601,5.295,Compensated_B,
2/15/2022,3:10:00 AM,0,-0.0595,5.288,Compensated_B,
2/15/2022,3:20:00 AM,0,-0.0602,5.279,Compensated_B,
2/15/2022,3:30:00 AM,0,-0.0611,5.263,Compensated_B,
2/15/2022,3:40:00 AM,0,-0.0623,5.245,Compensated_B,
2/15/2022,3:50:00 AM,0,-0.062,5.226,Compensated_B,
2/15/2022,4:00:00 AM,0,-0.0623,5.209,Compensated_B,
2/15/2022,4:10:00 AM,0,-0.0603,5.194,Compensated_B,
2/15/2022,4:20:00 AM,0,-0.0608,5.183,Compensated_B,
2/15/2022,4:30:00 AM,0,-0.0604,5.174,Compensated_B,
2/15/2022,4:40:00 AM,0,-0.0624,5.168,Compensated_B,
2/15/2022,4:50:00 AM,0,-0.061,5.161,Compensated_B,
2/15/2022,5:00:00 AM,0,-0.0607,5.153,Compensated_B,
2/15/2022,5:10:00 AM,0,-0.0618,5.147,Compensated_B,
2/15/2022,5:20:00 AM,0,-0.0616,5.142,Compensated_B,
2/15/2022,5:30:00 AM,0,-0.063,5.136,Compensated_B,
2/15/2022,5:40:00 AM,0,-0.0628,5.132,Compensated_B,
2/15/2022,5:50:00 AM,0,-0.0635,5.127,Compensated_B,
2/15/2022,6:00:00 AM,0,-0.0616,5.121,Compensated_B,
2/15/2022,6:10:00 AM,0,-0.063,5.117,Compensated_B,
2/15/2022,6:20:00 AM,0,-0.0625,5.113,Compensated_B,
2/15/2022,6:30:00 AM,0,-0.0597,5.107,Compensated_B,
2/15/2022,6:40:00 AM,0,-0.0619,5.102,Compensated_B,
2/15/2022,6:50:00 AM,0,-0.0614,5.097,Compensated_B,
2/15/2022,7:00:00 AM,0,-0.0637,5.091,Compensated_B,
2/15/2022,7:10:00 AM,0,-0.0621,5.086,Compensated_B,
2/15/2022,7:20:00 AM,0,-0.0624,5.083,Compensated_B,
2/15/2022,7:30:00 AM,0,-0.0622,5.083,Compensated_B,
2/15/2022,7:40:00 AM,0,-0.0643,5.083,Compensated_B,
2/15/2022,7:50:00 AM,0,-0.0629,5.084,Compensated_B,
2/15/2022,8:00:00 AM,0,-0.0617,5.087,Compensated_B,
2/15/2022,8:10:00 AM,0,-0.0634,5.095,Compensated_B,
2/15/2022,8:20:00 AM,0,-0.0617,5.104,Compensated_B,
2/15/2022,8:30:00 AM,0,-0.0622,5.119,Compensated_B,
2/15/2022,8:40:00 AM,0,-0.0609,5.142,Compensated_B,
2/15/2022,8:50:00 AM,0,-0.0634,5.172,Compensated_B,
2/15/2022,9:00:00 AM,0,-0.0655,5.207,Compensated_B,
2/15/2022,9:10:00 AM,0,-0.0605,5.245,Compensated_B,
2/15/2022,9:20:00 AM,0,-0.0621,5.283,Compensated_B,
2/15/2022,9:30:00 AM,0,-0.0622,5.326,Compensated_B,
2/15/2022,9:40:00 AM,0,-0.0652,5.376,Compensated_B,
2/15/2022,9:50:00 AM,0,-0.0654,5.433,Compensated_B,
2/15/2022,10:00:00 AM,0,-0.0653,5.495,Compensated_B,
2/15/2022,10:10:00 AM,0,-0.0691,5.563,Compensated_B,
2/15/2022,10:20:00 AM,0,-0.0729,5.637,Compensated_B,
2/15/2022,10:30:00 AM,0,-0.0719,5.718,Compensated_B,
2/15/2022,10:40:00 AM,0,-0.0688,5.806,Compensated_B,
2/15/2022,10:50:00 AM,0,-0.0715,5.897,Compensated_B,
2/15/2022,11:00:00 AM,0,-0.0715,5.997,Compensated_B,
2/15/2022,11:10:00 AM,0,-0.0708,6.096,Compensated_B,
2/15/2022,11:20:00 AM,0,-0.0711,6.19,Compensated_B,
2/15/2022,11:30:00 AM,0,-0.0659,6.277,Compensated_B,
2/15/2022,11:40:00 AM,0,-0.0662,6.361,Compensated_B,
2/15/2022,11:50:00 AM,0,-0.065,6.438,Compensated_B,
2/15/2022,12:00:00 PM,0,-0.0656,6.512,Compensated_B,
2/15/2022,12:10:00 PM,0,-0.0679,6.579,Compensated_B,
2/15/2022,12:20:00 PM,0,-0.0677,6.638,Compensated_B,
2/15/2022,12:30:00 PM,0,-0.0699,6.693,Compensated_B,
2/15/2022,12:40:00 PM,0,-0.0678,6.741,Compensated_B,
2/15/2022,12:50:00 PM,0,-0.0684,6.775,Compensated_B,
2/15/2022,1:00:00 PM,0,-0.0682,6.794,Compensated_B,
2/15/2022,1:10:00 PM,0,-0.0691,6.808,Compensated_B,
2/15/2022,1:20:00 PM,0,-0.0591,6.832,Compensated_B,
2/15/2022,1:30:00 PM,0,-0.0615,6.858,Compensated_B,
2/15/2022,1:40:00 PM,0,-0.0615,6.892,Compensated_B,
2/15/2022,1:50:00 PM,0,-0.0609,6.932,Compensated_B,
2/15/2022,2:00:00 PM,0,-0.0605,6.966,Compensated_B,
2/15/2022,2:10:00 PM,0,-0.057,6.98,Compensated_B,
2/15/2022,2:20:00 PM,0,-0.0593,6.972,Compensated_B,
2/15/2022,2:30:00 PM,0,-0.0619,6.958,Compensated_B,
2/15/2022,2:40:00 PM,0,-0.0618,6.958,Compensated_B,
2/15/2022,2:50:00 PM,0,-0.0646,6.976,Compensated_B,
2/15/2022,3:00:00 PM,0,-0.0663,7.009,Compensated_B,
2/15/2022,3:10:00 PM,0,-0.0663,7.048,Compensated_B,
2/15/2022,3:20:00 PM,0,-0.0635,7.082,Compensated_B,
2/15/2022,3:30:00 PM,0,-0.0615,7.116,Compensated_B,
2/15/2022,3:40:00 PM,0,-0.062,7.142,Compensated_B,
2/15/2022,3:50:00 PM,0,-0.06,7.151,Compensated_B,
2/15/2022,4:00:00 PM,0,-0.0595,7.149,Compensated_B,
2/15/2022,4:10:00 PM,0,-0.0601,7.145,Compensated_B,
2/15/2022,4:20:00 PM,0,-0.0589,7.137,Compensated_B,
2/15/2022,4:30:00 PM,0,-0.0577,7.124,Compensated_B,
2/15/2022,4:40:00 PM,0,-0.0578,7.111,Compensated_B,
2/15/2022,4:50:00 PM,0,-0.0578,7.095,Compensated_B,
2/15/2022,5:00:00 PM,0,-0.0571,7.079,Compensated_B,
2/15/2022,5:10:00 PM,0,-0.0562,7.06,Compensated_B,
2/15/2022,5:20:00 PM,0,-0.0546,7.04,Compensated_B,
2/15/2022,5:30:00 PM,0,-0.053,7.018,Compensated_B,
2/15/2022,5:40:00 PM,0,-0.0598,6.993,Compensated_B,
2/15/2022,5:50:00 PM,0,-0.0603,6.962,Compensated_B,
2/15/2022,6:00:00 PM,0,-0.0596,6.929,Compensated_B,
2/15/2022,6:10:00 PM,0,-0.0619,6.894,Compensated_B,
2/15/2022,6:20:00 PM,0,-0.0603,6.86,Compensated_B,
2/15/2022,6:30:00 PM,0,-0.0593,6.827,Compensated_B,
2/15/2022,6:40:00 PM,0,-0.0605,6.796,Compensated_B,
2/15/2022,6:50:00 PM,0,-0.0612,6.765,Compensated_B,
2/15/2022,7:00:00 PM,0,-0.0606,6.736,Compensated_B,
2/15/2022,7:10:00 PM,0,-0.0605,6.707,Compensated_B,
2/15/2022,7:20:00 PM,0,-0.0615,6.68,Compensated_B,
2/15/2022,7:30:00 PM,0,-0.0613,6.656,Compensated_B,
2/15/2022,7:40:00 PM,0,-0.0633,6.632,Compensated_B,
2/15/2022,7:50:00 PM,0,-0.0613,6.608,Compensated_B,
2/15/2022,8:00:00 PM,0,-0.0603,6.587,Compensated_B,
2/15/2022,8:10:00 PM,0,-0.0608,6.566,Compensated_B,
2/15/2022,8:20:00 PM,0,-0.062,6.546,Compensated_B,
2/15/2022,8:30:00 PM,0,-0.0623,6.527,Compensated_B,
2/15/2022,8:40:00 PM,0,-0.0621,6.507,Compensated_B,
2/15/2022,8:50:00 PM,0,-0.0606,6.489,Compensated_B,
2/15/2022,9:00:00 PM,0,-0.0637,6.473,Compensated_B,
2/15/2022,9:10:00 PM,0,-0.0637,6.457,Compensated_B,
2/15/2022,9:20:00 PM,0,-0.0619,6.438,Compensated_B,
2/15/2022,9:30:00 PM,0,-0.0636,6.419,Compensated_B,
2/15/2022,9:40:00 PM,0,-0.0623,6.402,Compensated_B,
2/15/2022,9:50:00 PM,0,-0.0623,6.387,Compensated_B,
2/15/2022,10:00:00 PM,0,-0.0627,6.374,Compensated_B,
2/15/2022,10:10:00 PM,0,-0.0625,6.362,Compensated_B,
2/15/2022,10:20:00 PM,0,-0.0635,6.352,Compensated_B,
2/15/2022,10:30:00 PM,0,-0.0632,6.343,Compensated_B,
2/15/2022,10:40:00 PM,0,-0.064,6.333,Compensated_B,
2/15/2022,10:50:00 PM,0,-0.0638,6.325,Compensated_B,
2/15/2022,11:00:00 PM,0,-0.0627,6.317,Compensated_B,
2/15/2022,11:10:00 PM,0,-0.0631,6.31,Compensated_B,
2/15/2022,11:20:00 PM,0,-0.0641,6.301,Compensated_B,
2/15/2022,11:30:00 PM,0,-0.0625,6.291,Compensated_B,
2/15/2022,11:40:00 PM,0,-0.0639,6.279,Compensated_B,
2/15/2022,11:50:00 PM,0,-0.063,6.264,Compensated_B,
2/16/2022,12:00:00 AM,0,-0.065,6.249,Compensated_B,
2/16/2022,12:10:00 AM,0,-0.0639,6.236,Compensated_B,
2/16/2022,12:20:00 AM,0,-0.0656,6.225,Compensated_B,
2/16/2022,12:30:00 AM,0,-0.0644,6.212,Compensated_B,
2/16/2022,12:40:00 AM,0,-0.065,6.198,Compensated_B,
2/16/2022,12:50:00 AM,0,-0.0643,6.183,Compensated_B,
2/16/2022,1:00:00 AM,0,-0.065,6.167,Compensated_B,
2/16/2022,1:10:00 AM,0,-0.0637,6.152,Compensated_B,
2/16/2022,1:20:00 AM,0,-0.0655,6.135,Compensated_B,
2/16/2022,1:30:00 AM,0,-0.0648,6.119,Compensated_B,
2/16/2022,1:40:00 AM,0,-0.0655,6.105,Compensated_B,
2/16/2022,1:50:00 AM,0,-0.0661,6.092,Compensated_B,
2/16/2022,2:00:00 AM,0,-0.0643,6.081,Compensated_B,
2/16/2022,2:10:00 AM,0,-0.0647,6.071,Compensated_B,
2/16/2022,2:20:00 AM,0,-0.0636,6.061,Compensated_B,
2/16/2022,2:30:00 AM,0,-0.0646,6.052,Compensated_B,
2/16/2022,2:40:00 AM,0,-0.0639,6.043,Compensated_B,
2/16/2022,2:50:00 AM,0,-0.0661,6.036,Compensated_B,
2/16/2022,3:00:00 AM,0,-0.0646,6.031,Compensated_B,
2/16/2022,3:10:00 AM,0,-0.065,6.025,Compensated_B,
2/16/2022,3:20:00 AM,0,-0.0663,6.02,Compensated_B,
2/16/2022,3:30:00 AM,0,-0.065,6.017,Compensated_B,
2/16/2022,3:40:00 AM,0,-0.0666,6.011,Compensated_B,
2/16/2022,3:50:00 AM,0,-0.0653,6.007,Compensated_B,
2/16/2022,4:00:00 AM,0,-0.0635,6.005,Compensated_B,
2/16/2022,4:10:00 AM,0,-0.0643,6.003,Compensated_B,
2/16/2022,4:20:00 AM,0,-0.0654,6.001,Compensated_B,
2/16/2022,4:30:00 AM,0,-0.0661,5.998,Compensated_B,
2/16/2022,4:40:00 AM,0,-0.0647,5.993,Compensated_B,
2/16/2022,4:50:00 AM,0,-0.0659,5.989,Compensated_B,
2/16/2022,5:00:00 AM,0,-0.0648,5.986,Compensated_B,
2/16/2022,5:10:00 AM,0,-0.0653,5.985,Compensated_B,
2/16/2022,5:20:00 AM,0,-0.0643,5.984,Compensated_B,
2/16/2022,5:30:00 AM,0,-0.0661,5.985,Compensated_B,
2/16/2022,5:40:00 AM,0,-0.0659,5.987,Compensated_B,
2/16/2022,5:50:00 AM,0,-0.064,5.986,Compensated_B,
2/16/2022,6:00:00 AM,0,-0.0637,5.988,Compensated_B,
2/16/2022,6:10:00 AM,0,-0.0659,5.988,Compensated_B,
2/16/2022,6:20:00 AM,0,-0.0643,5.988,Compensated_B,
2/16/2022,6:30:00 AM,0,-0.0657,5.987,Compensated_B,
2/16/2022,6:40:00 AM,0,-0.0633,5.987,Compensated_B,
2/16/2022,6:50:00 AM,0,-0.0656,5.988,Compensated_B,
2/16/2022,7:00:00 AM,0,-0.0645,5.988,Compensated_B,
2/16/2022,7:10:00 AM,0,-0.0632,5.987,Compensated_B,
2/16/2022,7:20:00 AM,0,-0.0644,5.988,Compensated_B,
2/16/2022,7:30:00 AM,0,-0.0635,5.99,Compensated_B,
2/16/2022,7:40:00 AM,0,-0.0643,5.992,Compensated_B,
2/16/2022,7:50:00 AM,0,-0.0656,5.997,Compensated_B,
2/16/2022,8:00:00 AM,0,-0.0637,6.004,Compensated_B,
2/16/2022,8:10:00 AM,0,-0.0645,6.016,Compensated_B,
2/16/2022,8:20:00 AM,0,-0.0635,6.033,Compensated_B,
2/16/2022,8:30:00 AM,0,-0.0629,6.057,Compensated_B,
2/16/2022,8:40:00 AM,0,-0.0618,6.088,Compensated_B,
2/16/2022,8:50:00 AM,0,-0.0631,6.124,Compensated_B,
2/16/2022,9:00:00 AM,0,-0.0628,6.16,Compensated_B,
2/16/2022,9:10:00 AM,0,-0.0623,6.198,Compensated_B,
2/16/2022,9:20:00 AM,0,-0.0616,6.247,Compensated_B,
2/16/2022,9:30:00 AM,0,-0.0619,6.297,Compensated_B,
2/16/2022,9:40:00 AM,0,-0.0611,6.346,Compensated_B,
2/16/2022,9:50:00 AM,0,-0.0604,6.397,Compensated_B,
2/16/2022,10:00:00 AM,0,-0.0608,6.456,Compensated_B,
2/16/2022,10:10:00 AM,0,-0.0605,6.52,Compensated_B,
2/16/2022,10:20:00 AM,0,-0.0598,6.591,Compensated_B,
2/16/2022,10:30:00 AM,0,-0.0604,6.673,Compensated_B,
2/16/2022,10:40:00 AM,0,-0.0591,6.755,Compensated_B,
2/16/2022,10:50:00 AM,0,-0.0598,6.829,Compensated_B,
2/16/2022,11:00:00 AM,0,-0.0596,6.91,Compensated_B,
2/16/2022,11:10:00 AM,0,-0.06,7.002,Compensated_B,
2/16/2022,11:20:00 AM,0,-0.0594,7.096,Compensated_B,
2/16/2022,11:30:00 AM,0,-0.0554,7.188,Compensated_B,
2/16/2022,11:40:00 AM,0,-0.0566,7.289,Compensated_B,
2/16/2022,11:50:00 AM,0,-0.0592,7.38,Compensated_B,
2/16/2022,12:00:00 PM,0,-0.0598,7.449,Compensated_B,
2/16/2022,12:10:00 PM,0,-0.0581,7.492,Compensated_B,
2/16/2022,12:20:00 PM,0,-0.0567,7.544,Compensated_B,
2/16/2022,12:30:00 PM,0,-0.0572,7.622,Compensated_B,
2/16/2022,12:40:00 PM,0,-0.0586,7.708,Compensated_B,
2/16/2022,12:50:00 PM,0,-0.0574,7.782,Compensated_B,
2/16/2022,1:00:00 PM,0,-0.0518,7.83,Compensated_B,
2/16/2022,1:10:00 PM,0,-0.0566,7.869,Compensated_B,
2/16/2022,1:20:00 PM,0,-0.0592,7.907,Compensated_B,
2/16/2022,1:30:00 PM,0,-0.0588,7.944,Compensated_B,
2/16/2022,1:40:00 PM,0,-0.0578,7.973,Compensated_B,
2/16/2022,1:50:00 PM,0,-0.0555,8.008,Compensated_B,
2/16/2022,2:00:00 PM,0,-0.0553,8.055,Compensated_B,
2/16/2022,2:10:00 PM,0,-0.0568,8.107,Compensated_B,
2/16/2022,2:20:00 PM,0,-0.0558,8.156,Compensated_B,
2/16/2022,2:30:00 PM,0,-0.0576,8.198,Compensated_B,
2/16/2022,2:40:00 PM,0,-0.0571,8.219,Compensated_B,
2/16/2022,2:50:00 PM,0,-0.0577,8.228,Compensated_B,
2/16/2022,3:00:00 PM,0,-0.0566,8.237,Compensated_B,
2/16/2022,3:10:00 PM,0,-0.0587,8.244,Compensated_B,
2/16/2022,3:20:00 PM,0,-0.0596,8.246,Compensated_B,
2/16/2022,3:30:00 PM,0,-0.0601,8.254,Compensated_B,
2/16/2022,3:40:00 PM,0,-0.0595,8.271,Compensated_B,
2/16/2022,3:50:00 PM,0,-0.0606,8.283,Compensated_B,
2/16/2022,4:00:00 PM,0,-0.0594,8.289,Compensated_B,
2/16/2022,4:10:00 PM,0,-0.0602,8.289,Compensated_B,
2/16/2022,4:20:00 PM,0,-0.0615,8.278,Compensated_B,
2/16/2022,4:30:00 PM,0,-0.0617,8.256,Compensated_B,
2/16/2022,4:40:00 PM,0,-0.0615,8.226,Compensated_B,
2/16/2022,4:50:00 PM,0,-0.0613,8.193,Compensated_B,
2/16/2022,5:00:00 PM,0,-0.0611,8.158,Compensated_B,
2/16/2022,5:10:00 PM,0,-0.0615,8.115,Compensated_B,
2/16/2022,5:20:00 PM,0,-0.0617,8.07,Compensated_B,
2/16/2022,5:30:00 PM,0,-0.0627,8.024,Compensated_B,
2/16/2022,5:40:00 PM,0,-0.0636,7.979,Compensated_B,
2/16/2022,5:50:00 PM,0,-0.0635,7.931,Compensated_B,
2/16/2022,6:00:00 PM,0,-0.0639,7.883,Compensated_B,
2/16/2022,6:10:00 PM,0,-0.0642,7.833,Compensated_B,
2/16/2022,6:20:00 PM,0,-0.0633,7.784,Compensated_B,
2/16/2022,6:30:00 PM,0,-0.0655,7.739,Compensated_B,
2/16/2022,6:40:00 PM,0,-0.0647,7.696,Compensated_B,
2/16/2022,6:50:00 PM,0,-0.0652,7.654,Compensated_B,
2/16/2022,7:00:00 PM,0,-0.0644,7.614,Compensated_B,
2/16/2022,7:10:00 PM,0,-0.0654,7.576,Compensated_B,
2/16/2022,7:20:00 PM,0,-0.0652,7.539,Compensated_B,
2/16/2022,7:30:00 PM,0,-0.065,7.503,Compensated_B,
2/16/2022,7:40:00 PM,0,-0.0658,7.468,Compensated_B,
2/16/2022,7:50:00 PM,0,-0.0661,7.433,Compensated_B,
2/16/2022,8:00:00 PM,0,-0.0659,7.394,Compensated_B,
2/16/2022,8:10:00 PM,0,-0.0658,7.356,Compensated_B,
2/16/2022,8:20:00 PM,0,-0.0651,7.317,Compensated_B,
2/16/2022,8:30:00 PM,0,-0.0658,7.281,Compensated_B,
2/16/2022,8:40:00 PM,0,-0.0668,7.245,Compensated_B,
2/16/2022,8:50:00 PM,0,-0.0665,7.209,Compensated_B,
2/16/2022,9:00:00 PM,0,-0.0678,7.168,Compensated_B,
2/16/2022,9:10:00 PM,0,-0.0681,7.118,Compensated_B,
2/16/2022,9:20:00 PM,0,-0.0679,7.067,Compensated_B,
2/16/2022,9:30:00 PM,0,-0.0689,7.013,Compensated_B,
2/16/2022,9:40:00 PM,0,-0.0692,6.95,Compensated_B,
2/16/2022,9:50:00 PM,0,-0.0698,6.88,Compensated_B,
2/16/2022,10:00:00 PM,0,-0.0697,6.809,Compensated_B,
2/16/2022,10:10:00 PM,0,-0.0701,6.751,Compensated_B,
2/16/2022,10:20:00 PM,0,-0.0699,6.705,Compensated_B,
2/16/2022,10:30:00 PM,0,-0.0709,6.667,Compensated_B,
2/16/2022,10:40:00 PM,0,-0.071,6.629,Compensated_B,
2/16/2022,10:50:00 PM,0,-0.0711,6.585,Compensated_B,
2/16/2022,11:00:00 PM,0,-0.0719,6.536,Compensated_B,
2/16/2022,11:10:00 PM,0,-0.0715,6.491,Compensated_B,
2/16/2022,11:20:00 PM,0,-0.0713,6.451,Compensated_B,
2/16/2022,11:30:00 PM,0,-0.0717,6.418,Compensated_B,
2/16/2022,11:40:00 PM,0,-0.071,6.389,Compensated_B,
2/16/2022,11:50:00 PM,0,-0.0704,6.36,Compensated_B,
2/17/2022,12:00:00 AM,0,-0.0713,6.333,Compensated_B,
2/17/2022,12:10:00 AM,0,-0.0712,6.307,Compensated_B,
2/17/2022,12:20:00 AM,0,-0.071,6.281,Compensated_B,
2/17/2022,12:30:00 AM,0,-0.0721,6.254,Compensated_B,
2/17/2022,12:40:00 AM,0,-0.0714,6.228,Compensated_B,
2/17/2022,12:50:00 AM,0,-0.0699,6.201,Compensated_B,
2/17/2022,1:00:00 AM,0,-0.0727,6.172,Compensated_B,
2/17/2022,1:10:00 AM,0,-0.0724,6.141,Compensated_B,
2/17/2022,1:20:00 AM,0,-0.0715,6.108,Compensated_B,
2/17/2022,1:30:00 AM,0,-0.0703,6.07,Compensated_B,
2/17/2022,1:40:00 AM,0,-0.071,6.028,Compensated_B,
2/17/2022,1:50:00 AM,0,-0.0731,5.983,Compensated_B,
2/17/2022,2:00:00 AM,0,-0.0719,5.935,Compensated_B,
2/17/2022,2:10:00 AM,0,-0.0716,5.883,Compensated_B,
2/17/2022,2:20:00 AM,0,-0.0734,5.832,Compensated_B,
2/17/2022,2:30:00 AM,0,-0.0722,5.774,Compensated_B,
2/17/2022,2:40:00 AM,0,-0.0731,5.712,Compensated_B,
2/17/2022,2:50:00 AM,0,-0.0726,5.651,Compensated_B,
2/17/2022,3:00:00 AM,0,-0.0733,5.594,Compensated_B,
